
  ******************************************  
  *           Fortran 77 Code              *  
  *         Spherical H.O. basis            *  
  * Dirac-Hartree-Bogoliubov calculation   *  
  *        with density-dependent          *  
  * meson-exchange or point coupling force *  
  *          and separable pairing         *  
  * -------------------------------------- *  
  *      Niksic, Paar, Vretenar, Ring      *  
  *          18/ 4/2026/01:36:54           *
  *       Hg 200  N = 120  Z =  80
  ******************************************  
  ****** BEGIN READER *******************************
 Number of oscillator shells :    18   20
 Initialization inin,inink   :     0    0
 Nucleus: Hg 200   120  80
 Initial Gap Parameters      :     1.0000    1.0000
 Parameter set               :    DD-ME2    
  ****** END READER *********************************
  ****** BEGIN FORCES *******************************

 NEDF Parameters: DD-ME2    
 AMU   =  939.000
 msig  =  550.124  gsig =    10.5396  Gsig =   -14.2924
 mome  =  783.000  gome =    13.0189  Gome =    10.7647
 mdel  =    0.000  gdel =     0.0000  Gdel =    -0.0000
 mrho  =  763.000  grho =     3.6836  Grho =     0.9076
  
 Density dependence parameters:
           scasca    scavec    vecsca    vecvec
 a    =   1.388148  1.389291  0.000000  0.564700
 b    =   1.094300  0.923975  0.000000  0.000000
 c    =   1.705700  1.462000  0.000000  0.000000
 d    =   0.442067  0.477492  0.000000  0.000000
 dsat =   0.152000
  
 TMR pairing: Tian,Ma,Ring, PRB 676, 44 (2009)
 TMR pairing strength    gl =:  -728.00000 [MeV*fm^3]
 TMR pairing width        a =:     0.64420 [fm]
  ****** END FORCES *********************************
  ****** BEGIN PREP *********************************
  
 hom =                            7.010901
 hb0 =                           20.734000
 b0  =                            2.432034
 with Coulomb force
 With microscopic c.m. correction
  ****** END PREP ***********************************
  potentials read from tape dirhb.wel
  ****** BEGIN ITER *********************************
  1.It. si =    0.0000000  E/A =    0.0000 R =    0.0000  mix = 0.50
  2.It. si =    4.4162277  E/A =   -7.8666 R =    5.5143  mix = 0.50
  3.It. si =    2.3817575  E/A =   -7.8663 R =    5.5146  mix = 0.50
  4.It. si =    0.6359513  E/A =   -7.8659 R =    5.5153  mix = 0.50
  5.It. si =    0.4820841  E/A =   -7.8655 R =    5.5165  mix = 0.50
  6.It. si =    0.4420359  E/A =   -7.8655 R =    5.5169  mix = 0.50
  7.It. si =    0.2220330  E/A =   -7.8653 R =    5.5174  mix = 0.50
  8.It. si =    0.1952864  E/A =   -7.8652 R =    5.5175  mix = 0.50
  9.It. si =    0.1438320  E/A =   -7.8650 R =    5.5177  mix = 0.50
 10.It. si =    0.1241842  E/A =   -7.8650 R =    5.5177  mix = 0.50
 11.It. si =    0.0051480  E/A =   -7.8648 R =    5.5180  mix = 0.50
 12.It. si =    0.0007926  E/A =   -7.8648 R =    5.5180  mix = 0.50
 13.It. si =    0.0014996  E/A =   -7.8648 R =    5.5180  mix = 0.50
 14.It. si =    0.0012575  E/A =   -7.8648 R =    5.5180  mix = 0.50
 15.It. si =    0.0011318  E/A =   -7.8648 R =    5.5180  mix = 0.50
 16.It. si =    0.0000896  E/A =   -7.8647 R =    5.5180  mix = 0.50
 17.It. si =    0.0000180  E/A =   -7.8647 R =    5.5180  mix = 0.50
 18.It. si =    0.0000021  E/A =   -7.8647 R =    5.5180  mix = 0.50
 19.It. si =    0.0000027  E/A =   -7.8647 R =    5.5180  mix = 0.50
 ********************************************************************
 Hg 200: Iteration converged after  19 steps   si =      0.0000007886
 j = 5/2+  (   d 5/2)  0.92     21.7029      0.0001      0.4265
 j = 5/2+  (   d 5/2)  0.57     33.9722      0.0000      0.0189
 j = 5/2+  (   d 5/2)  0.79     38.9165      0.0000      0.2677
 j = 5/2+  (   d 5/2)  0.58     57.3060      0.0000      0.1604
 j = 5/2+  (   d 5/2)  0.77     79.9494      0.0000      0.0807
 j = 5/2-  (   f 5/2)  0.98    -36.7073      0.9998      0.9182
 j = 5/2-  (   f 5/2)  0.98     -8.7302      0.8998      0.8428
 j = 5/2-  (   f 5/2)  0.95     10.8056      0.0001      0.4349
 j = 5/2-  (   f 5/2)  0.71     11.4096      0.0000      0.0082
 j = 5/2-  (   f 5/2)  0.90     27.9312      0.0000      0.3117
 j = 5/2-  (   f 5/2)  0.54     34.6311      0.0000      0.0319
 j = 5/2-  (   f 5/2)  0.70     49.4198      0.0000      0.2186
 j = 5/2-  (   f 5/2)  0.75     77.2516      0.0000      0.1146
 j = 7/2+  (   g 7/2)  0.98    -25.3006      0.9994      0.8601
 j = 7/2+  (   g 7/2)  0.97      1.1156      0.0017      0.7186
 j = 7/2+  (   g 7/2)  0.70     11.3771      0.0000      0.0051
 j = 7/2+  (   g 7/2)  0.94     19.3243      0.0000      0.3383
 j = 7/2+  (   g 7/2)  0.59     34.1751      0.0000      0.0178
 j = 7/2+  (   g 7/2)  0.85     37.5302      0.0000      0.2224
 j = 7/2+  (   g 7/2)  0.61     61.0167      0.0000      0.1521
 j = 7/2+  (   g 7/2)  0.78     78.5815      0.0000      0.0791
 j = 7/2-  (   f 7/2)  0.98    -39.1728      0.9998      0.9378
 j = 7/2-  (   f 7/2)  0.98    -10.8404      0.9837      0.8456
 j = 7/2-  (   f 7/2)  0.95      9.8918      0.0002      0.4310
 j = 7/2-  (   f 7/2)  0.71     11.1966      0.0000      0.0079
 j = 7/2-  (   f 7/2)  0.90     28.5833      0.0000      0.3038
 j = 7/2-  (   f 7/2)  0.55     34.0811      0.0000      0.0309
 j = 7/2-  (   f 7/2)  0.69     50.7291      0.0000      0.2172
 j = 7/2-  (   f 7/2)  0.75     77.3201      0.0000      0.1141
 j = 9/2+  (   g 9/2)  0.98    -29.4091      0.9996      0.8965
 j = 9/2+  (   g 9/2)  0.98     -1.4912      0.0032      0.6958
 j = 9/2+  (   g 9/2)  0.70     11.5467      0.0000      0.0051
 j = 9/2+  (   g 9/2)  0.94     17.8954      0.0000      0.3394
 j = 9/2+  (   g 9/2)  0.58     34.1874      0.0000      0.0179
 j = 9/2+  (   g 9/2)  0.85     36.0629      0.0000      0.2176
 j = 9/2+  (   g 9/2)  0.60     61.6115      0.0000      0.1522
 j = 9/2+  (   g 9/2)  0.78     78.8970      0.0000      0.0800
 j = 9/2-  (   h 9/2)  0.97    -13.4796      0.9953      0.8070
 j = 9/2-  (   h 9/2)  0.94     10.4551      0.0002      0.5692
 j = 9/2-  (   h 9/2)  0.71     12.9110      0.0000      0.0065
 j = 9/2-  (   h 9/2)  0.88     28.6060      0.0000      0.2930
 j = 9/2-  (   h 9/2)  0.58     35.6165      0.0000      0.0282
 j = 9/2-  (   h 9/2)  0.74     45.5776      0.0000      0.1641
 j = 9/2-  (   h 9/2)  0.71     80.7027      0.0000      0.0999
 j =11/2+  (   i11/2)  0.98     -1.7281      0.0043      0.7732
 j =11/2+  (   i11/2)  0.70     13.5969      0.0000      0.0044
 j =11/2+  (   i11/2)  0.92     19.2738      0.0001      0.4074
 j =11/2+  (   i11/2)  0.57     35.4126      0.0000      0.0167
 j =11/2+  (   i11/2)  0.80     38.2269      0.0000      0.2506
 j =11/2+  (   i11/2)  0.61     55.6554      0.0000      0.1316
 j =11/2+  (   i11/2)  0.76     82.7461      0.0000      0.0690
 j =11/2-  (   h11/2)  0.98    -19.2737      0.9987      0.8407
 j =11/2-  (   h11/2)  0.95      7.5267      0.0003      0.5534
 j =11/2-  (   h11/2)  0.71     12.9334      0.0000      0.0065
 j =11/2-  (   h11/2)  0.88     26.9051      0.0000      0.2908
 j =11/2-  (   h11/2)  0.58     35.2627      0.0000      0.0284
 j =11/2-  (   h11/2)  0.74     43.7529      0.0000      0.1612
 j =11/2-  (   h11/2)  0.71     80.5134      0.0000      0.0997
 j =13/2+  (   i13/2)  0.97     -9.1246      0.9450      0.7767
 j =13/2+  (   i13/2)  0.71     13.6473      0.0000      0.0045
 j =13/2+  (   i13/2)  0.91     16.3821      0.0001      0.4220
 j =13/2+  (   i13/2)  0.57     35.0903      0.0000      0.0169
 j =13/2+  (   i13/2)  0.79     35.7392      0.0000      0.2460
 j =13/2+  (   i13/2)  0.60     53.8589      0.0000      0.1318
 j =13/2+  (   i13/2)  0.76     81.3373      0.0000      0.0685
 j =13/2-  (   j13/2)  0.97      9.4401      0.0004      0.7023
 j =13/2-  (   j13/2)  0.70     15.1399      0.0000      0.0067
 j =13/2-  (   j13/2)  0.89     28.0310      0.0000      0.3094
 j =13/2-  (   j13/2)  0.55     36.2454      0.0000      0.0294
 j =13/2-  (   j13/2)  0.69     48.3272      0.0000      0.1954
 j =13/2-  (   j13/2)  0.74     78.4128      0.0000      0.1016
 j =15/2+  (   k15/2)  0.68     16.2922      0.0000      0.0047
 j =15/2+  (   k15/2)  0.95     19.7071      0.0001      0.6083
 j =15/2+  (   k15/2)  0.58     36.8147      0.0000      0.0179
 j =15/2+  (   k15/2)  0.84     37.6201      0.0000      0.2523
 j =15/2+  (   k15/2)  0.63     59.9743      0.0000      0.1524
 j =15/2+  (   k15/2)  0.78     78.6989      0.0000      0.0745
 j =15/2-  (   j15/2)  0.97      0.9072      0.0017      0.7095
 j =15/2-  (   j15/2)  0.70     15.1618      0.0000      0.0069
 j =15/2-  (   j15/2)  0.88     24.4856      0.0000      0.3171
 j =15/2-  (   j15/2)  0.55     35.8460      0.0000      0.0298
 j =15/2-  (   j15/2)  0.69     45.4103      0.0000      0.1928
 j =15/2-  (   j15/2)  0.75     75.9616      0.0000      0.1018
 j =17/2+  (   k17/2)  0.95     10.6749      0.0003      0.6194
 j =17/2+  (   k17/2)  0.69     16.2914      0.0000      0.0048
 j =17/2+  (   k17/2)  0.82     32.9978      0.0000      0.2550
 j =17/2+  (   k17/2)  0.59     36.5492      0.0000      0.0181
 j =17/2+  (   k17/2)  0.63     56.5488      0.0000      0.1507
 j =17/2+  (   k17/2)  0.78     76.3583      0.0000      0.0742
 j =17/2-  (   l17/2)  0.69     19.4277      0.0000      0.0070
 j =17/2-  (   l17/2)  0.92     29.5672      0.0000      0.5157
 j =17/2-  (   l17/2)  0.56     39.8152      0.0000      0.0338
 j =17/2-  (   l17/2)  0.75     46.3853      0.0000      0.2033
 j =17/2-  (   l17/2)  0.72     77.6369      0.0000      0.1077
 j =19/2+  (   m19/2)  0.68     21.1781      0.0000      0.0048
 j =19/2+  (   m19/2)  0.87     39.2233      0.0000      0.4290
 j =19/2+  (   m19/2)  0.53     40.9802      0.0000      0.0211
 j =19/2+  (   m19/2)  0.63     56.4362      0.0000      0.1676
 j =19/2+  (   m19/2)  0.75     80.6147      0.0000      0.0779
 j =19/2-  (   l19/2)  0.69     19.3272      0.0000      0.0074
 j =19/2-  (   l19/2)  0.91     20.2557      0.0001      0.5270
 j =19/2-  (   l19/2)  0.55     38.8465      0.0000      0.0346
 j =19/2-  (   l19/2)  0.73     41.3063      0.0000      0.2036
 j =19/2-  (   l19/2)  0.74     73.5076      0.0000      0.1055
 j =21/2+  (   m21/2)  0.68     21.0692      0.0000      0.0051
 j =21/2+  (   m21/2)  0.86     29.7939      0.0000      0.4386
 j =21/2+  (   m21/2)  0.55     40.3259      0.0000      0.0217
 j =21/2+  (   m21/2)  0.61     50.5874      0.0000      0.1677
 j =21/2+  (   m21/2)  0.77     75.8651      0.0000      0.0761
 j =21/2-  (   n21/2)  0.73     26.5900      0.0000      0.0055
 j =21/2-  (   n21/2)  0.82     48.5520      0.0000      0.3465
 j =21/2-  (   n21/2)  0.82     53.8717      0.0000      0.0353
 j =21/2-  (   n21/2)  0.63     65.1880      0.0000      0.1374
 j =23/2+  (   o23/2)  0.65     27.5750      0.0000      0.0057
 j =23/2+  (   o23/2)  0.52     46.4903      0.0000      0.0304
 j =23/2+  (   o23/2)  0.75     58.7554      0.0000      0.2822
 j =23/2+  (   o23/2)  0.75     79.6404      0.0000      0.0973
 j =23/2-  (   n23/2)  0.73     26.5526      0.0000      0.0056
 j =23/2-  (   n23/2)  0.81     39.1866      0.0000      0.3549
 j =23/2-  (   n23/2)  0.81     51.6758      0.0000      0.0348
 j =23/2-  (   n23/2)  0.62     58.1229      0.0000      0.1362
 j =25/2+  (   o25/2)  0.65     27.4294      0.0000      0.0062
 j =25/2+  (   o25/2)  0.52     45.7186      0.0000      0.0322
 j =25/2+  (   o25/2)  0.74     49.0636      0.0000      0.2891
 j =25/2+  (   o25/2)  0.76     72.2827      0.0000      0.0936
 j =25/2-  (   P25/2)  0.77     34.3442      0.0000      0.0071
 j =25/2-  (   P25/2)  0.80     59.5718      0.0000      0.0521
 j =25/2-  (   P25/2)  0.69     66.6058      0.0000      0.2221
 j =27/2+  (   q27/2)  0.77     37.0018      0.0000      0.0047
 j =27/2+  (   q27/2)  0.77     61.3819      0.0000      0.0350
 j =27/2+  (   q27/2)  0.63     73.8993      0.0000      0.1695
 j =27/2-  (   P27/2)  0.77     34.2938      0.0000      0.0072
 j =27/2-  (   P27/2)  0.80     56.7549      0.0000      0.0515
 j =27/2-  (   P27/2)  0.68     57.4334      0.0000      0.2260
 j =29/2+  (   q29/2)  0.77     36.9817      0.0000      0.0047
 j =29/2+  (   q29/2)  0.76     59.4109      0.0000      0.0347
 j =29/2+  (   q29/2)  0.62     65.6781      0.0000      0.1719
 j =29/2-  (   r29/2)  0.78     45.3967      0.0000      0.0106
 j =29/2-  (   r29/2)  0.77     70.4124      0.0000      0.0956
 j =31/2+  (   S31/2)  0.78     48.4115      0.0000      0.0068
 j =31/2+  (   S31/2)  0.77     74.7746      0.0000      0.0657
 j =31/2-  (   r31/2)  0.77     45.2287      0.0000      0.0104
 j =31/2-  (   r31/2)  0.77     66.2199      0.0000      0.0962
 j =33/2+  (   S33/2)  0.77     48.2786      0.0000      0.0067
 j =33/2+  (   S33/2)  0.76     71.6407      0.0000      0.0660
 j =33/2-  (   t33/2)  0.98     62.1523      0.0000      0.0211
 j =35/2+  (   u35/2)  0.98     65.6345      0.0000      0.0137
 j =35/2-  (   t35/2)  0.98     61.4825      0.0000      0.0212
 j =37/2+  (   u37/2)  0.98     65.1773      0.0000      0.0137
 single-particle energies and gaps  in the canonical basis: Proton: 
 ------------------------------------------------------------------
    j pi     (nr,l,j)  smax       Ecan       vvcan       decan
 j = 1/2+  (   s 1/2)  0.88    -49.6874      1.0000      0.0000
 j = 1/2+  (   s 1/2)  0.82    -29.0701      1.0000      0.0000
 j = 1/2+  (   s 1/2)  0.92     -6.2428      0.0000      0.0000
 j = 1/2+  (   s 1/2)  0.73     10.9902      0.0000      0.0000
 j = 1/2+  (   s 1/2)  0.59     15.1257      0.0000      0.0000
 j = 1/2+  (   s 1/2)  0.68     24.5515      0.0000      0.0000
 j = 1/2+  (   s 1/2)  0.52     37.7975      0.0000      0.0000
 j = 1/2+  (   s 1/2)  0.56     52.9463      0.0000      0.0000
 j = 1/2+  (   s 1/2)  0.58     72.8959      0.0000      0.0000
 j = 1/2+  (   s 1/2)  0.64    104.9808      0.0000      0.0000
 j = 1/2-  (   p 1/2)  0.95    -43.9125      1.0000      0.0000
 j = 1/2-  (   p 1/2)  0.93    -19.6713      1.0000      0.0000
 j = 1/2-  (   p 1/2)  0.96      3.3890      0.0000      0.0000
 j = 1/2-  (   p 1/2)  0.50     13.4047      0.0000      0.0000
 j = 1/2-  (   p 1/2)  0.76     20.9028      0.0000      0.0000
 j = 1/2-  (   p 1/2)  0.67     32.5197      0.0000      0.0000
 j = 1/2-  (   p 1/2)  0.59     47.3488      0.0000      0.0000
 j = 1/2-  (   p 1/2)  0.64     66.2563      0.0000      0.0000
 j = 1/2-  (   p 1/2)  0.64     97.0093      0.0000      0.0000
 j = 3/2+  (   d 3/2)  0.97    -35.5065      1.0000      0.0000
 j = 3/2+  (   d 3/2)  0.97     -8.9716      1.0000      0.0000
 j = 3/2+  (   d 3/2)  0.85     11.0189      0.0000      0.0000
 j = 3/2+  (   d 3/2)  0.45     15.1222      0.0000      0.0000
 j = 3/2+  (   d 3/2)  0.72     24.6465      0.0000      0.0000
 j = 3/2+  (   d 3/2)  0.55     37.5435      0.0000      0.0000
 j = 3/2+  (   d 3/2)  0.56     52.7933      0.0000      0.0000
 j = 3/2+  (   d 3/2)  0.60     72.7021      0.0000      0.0000
 j = 3/2+  (   d 3/2)  0.64    104.3734      0.0000      0.0000
 j = 3/2-  (   p 3/2)  0.93    -44.3183      1.0000      0.0000
 j = 3/2-  (   p 3/2)  0.90    -19.8012      1.0000      0.0000
 j = 3/2-  (   p 3/2)  0.94      3.5466      0.0000      0.0000
 j = 3/2-  (   p 3/2)  0.51     13.4406      0.0000      0.0000
 j = 3/2-  (   p 3/2)  0.75     21.0173      0.0000      0.0000
 j = 3/2-  (   p 3/2)  0.64     32.7178      0.0000      0.0000
 j = 3/2-  (   p 3/2)  0.57     47.4736      0.0000      0.0000
 j = 3/2-  (   p 3/2)  0.62     66.2944      0.0000      0.0000
 j = 3/2-  (   p 3/2)  0.64     97.7768      0.0000      0.0000
 j = 5/2+  (   d 5/2)  0.96    -36.9791      1.0000      0.0000
 j = 5/2+  (   d 5/2)  0.95    -10.1518      1.0000      0.0000
 j = 5/2+  (   d 5/2)  0.85     10.8644      0.0000      0.0000
 j = 5/2+  (   d 5/2)  0.46     15.0722      0.0000      0.0000
 j = 5/2+  (   d 5/2)  0.70     24.6722      0.0000      0.0000
 j = 5/2+  (   d 5/2)  0.51     37.7722      0.0000      0.0000
 j = 5/2+  (   d 5/2)  0.55     53.0251      0.0000      0.0000
 j = 5/2+  (   d 5/2)  0.57     72.8014      0.0000      0.0000
 j = 5/2+  (   d 5/2)  0.63    105.9032      0.0000      0.0000
 j = 5/2-  (   f 5/2)  0.98    -25.5928      1.0000      0.0000
 j = 5/2-  (   f 5/2)  0.98      1.4399      0.0000      0.0000
 j = 5/2-  (   f 5/2)  0.53     14.5747      0.0000      0.0000
 j = 5/2-  (   f 5/2)  0.77     20.8959      0.0000      0.0000
 j = 5/2-  (   f 5/2)  0.71     32.2033      0.0000      0.0000
 j = 5/2-  (   f 5/2)  0.63     47.1055      0.0000      0.0000
 j = 5/2-  (   f 5/2)  0.65     65.7938      0.0000      0.0000
 j = 5/2-  (   f 5/2)  0.64     96.4079      0.0000      0.0000
 j = 7/2+  (   g 7/2)  0.98    -14.7799      1.0000      0.0000
 j = 7/2+  (   g 7/2)  0.96     10.5455      0.0000      0.0000
 j = 7/2+  (   g 7/2)  0.48     16.1739      0.0000      0.0000
 j = 7/2+  (   g 7/2)  0.76     25.3222      0.0000      0.0000
 j = 7/2+  (   g 7/2)  0.60     37.3278      0.0000      0.0000
 j = 7/2+  (   g 7/2)  0.54     52.5856      0.0000      0.0000
 j = 7/2+  (   g 7/2)  0.62     72.2508      0.0000      0.0000
 j = 7/2+  (   g 7/2)  0.64    103.8631      0.0000      0.0000
 j = 7/2-  (   f 7/2)  0.98    -28.4707      1.0000      0.0000
 j = 7/2-  (   f 7/2)  0.97     -0.5760      0.0000      0.0000
 j = 7/2-  (   f 7/2)  0.55     14.4240      0.0000      0.0000
 j = 7/2-  (   f 7/2)  0.75     20.3414      0.0000      0.0000
 j = 7/2-  (   f 7/2)  0.70     31.8750      0.0000      0.0000
 j = 7/2-  (   f 7/2)  0.60     46.9772      0.0000      0.0000
 j = 7/2-  (   f 7/2)  0.62     65.4887      0.0000      0.0000
 j = 7/2-  (   f 7/2)  0.63     98.4087      0.0000      0.0000
 j = 9/2+  (   g 9/2)  0.98    -19.2811      1.0000      0.0000
 j = 9/2+  (   g 9/2)  0.98      8.3799      0.0000      0.0000
 j = 9/2+  (   g 9/2)  0.48     15.9481      0.0000      0.0000
 j = 9/2+  (   g 9/2)  0.77     24.5836      0.0000      0.0000
 j = 9/2+  (   g 9/2)  0.63     36.4339      0.0000      0.0000
 j = 9/2+  (   g 9/2)  0.54     51.8237      0.0000      0.0000
 j = 9/2+  (   g 9/2)  0.60     71.1660      0.0000      0.0000
 j = 9/2+  (   g 9/2)  0.63    105.4437      0.0000      0.0000
 j = 9/2-  (   h 9/2)  0.98     -3.5935      0.0000      0.0000
 j = 9/2-  (   h 9/2)  0.69     16.6267      0.0000      0.0000
 j = 9/2-  (   h 9/2)  0.68     20.7693      0.0000      0.0000
 j = 9/2-  (   h 9/2)  0.76     32.2678      0.0000      0.0000
 j = 9/2-  (   h 9/2)  0.66     46.9921      0.0000      0.0000
 j = 9/2-  (   h 9/2)  0.67     65.2510      0.0000      0.0000
 j = 9/2-  (   h 9/2)  0.64     95.9504      0.0000      0.0000
 j =11/2+  (   i11/2)  0.98      7.4119      0.0000      0.0000
 j =11/2+  (   i11/2)  0.49     18.8591      0.0000      0.0000
 j =11/2+  (   i11/2)  0.83     26.1800      0.0000      0.0000
 j =11/2+  (   i11/2)  0.70     36.6582      0.0000      0.0000
 j =11/2+  (   i11/2)  0.60     52.1538      0.0000      0.0000
 j =11/2+  (   i11/2)  0.64     71.2870      0.0000      0.0000
 j =11/2+  (   i11/2)  0.64    103.1598      0.0000      0.0000
 j =11/2-  (   h11/2)  0.98     -9.7495      1.0000      0.0000
 j =11/2-  (   h11/2)  0.86     15.6264      0.0000      0.0000
 j =11/2-  (   h11/2)  0.48     19.4379      0.0000      0.0000
 j =11/2-  (   h11/2)  0.77     31.2521      0.0000      0.0000
 j =11/2-  (   h11/2)  0.68     45.6718      0.0000      0.0000
 j =11/2-  (   h11/2)  0.67     63.2310      0.0000      0.0000
